,territory_code,reassigned_cluster,average_income,total_price,average_income_real,total_price_real,household_code,year,base_income_2020,base_price_2020,base_income_2020_real,base_price_2020_real,base_count_2020,income_pct_change,price_pct_change,count_pct_change
32,23,1,235490.83333333334,229070.0,181146.79487179487,176207.6923076923,2,2022,302270.25,177983.0,302270.25,177983.0,2.0,-40.07,-1.0,0.0
33,23,1,316950.0,206097.0,221643.35664335667,144123.77622377622,2,2023,302270.25,177983.0,302270.25,177983.0,2.0,-26.67,-19.02,0.0
34,23,1,405000.0,240240.5,261290.32258064515,154993.87096774194,2,2024,302270.25,177983.0,302270.25,177983.0,2.0,-13.56,-12.92,0.0
35,23,2,317749.0833333333,327884.3333333333,317749.0833333333,327884.3333333333,3,2020,317749.0833333333,327884.3333333333,317749.0833333333,327884.3333333333,3.0,0.0,0.0,0.0
36,23,2,319761.375,325185.0,296075.3472222222,301097.2222222222,2,2021,317749.0833333333,327884.3333333333,317749.0833333333,327884.3333333333,3.0,-6.82,-8.17,-33.33
37,23,2,381965.0416666666,439448.0,293819.26282051275,338036.92307692306,2,2022,317749.0833333333,327884.3333333333,317749.0833333333,327884.3333333333,3.0,-7.53,3.1,-33.33
38,23,2,156800.0,523763.0,109650.34965034966,366267.8321678322,1,2023,317749.0833333333,327884.3333333333,317749.0833333333,327884.3333333333,3.0,-65.49,11.71,-66.67
39,23,2,293606.0,447450.5,189423.22580645164,288677.7419354839,2,2024,317749.0833333333,327884.3333333333,317749.0833333333,327884.3333333333,3.0,-40.39,-11.96,-33.33
40,23,3,1279484.1666666667,196028.5,1184707.561728395,181507.87037037036,2,2021,,,,,,,,
41,23,3,566680.3333333334,202539.0,435907.94871794875,155799.23076923075,1,2022,,,,,,,,
42,23,3,626352.0,290322.0,438008.39160839166,203022.37762237762,2,2023,,,,,,,,
43,23,3,1470000.0,265102.0,948387.0967741936,171033.54838709676,1,2024,,,,,,,,
44,27,1,336738.50396825396,160644.85714285713,336738.50396825396,160644.85714285713,21,2020,336738.50396825396,160644.85714285713,336738.50396825396,160644.85714285713,21.0,0.0,0.0,0.0
45,27,1,301400.17592592596,157238.72222222222,279074.23696844996,145591.40946502058,18,2021,336738.50396825396,160644.85714285713,336738.50396825396,160644.85714285713,21.0,-17.12,-9.37,-14.29
46,27,1,401512.0158730159,198899.80952380953,308855.3968253968,152999.85347985348,21,2022,336738.50396825396,160644.85714285713,336738.50396825396,160644.85714285713,21.0,-8.28,-4.76,0.0
47,27,1,268575.67916666664,216001.25,187815.16025641028,151049.82517482518,20,2023,336738.50396825396,160644.85714285713,336738.50396825396,160644.85714285713,21.0,-44.23,-5.97,-4.76
48,27,1,308049.94444444444,208515.61111111112,198741.89964157704,134526.20071684587,18,2024,336738.50396825396,160644.85714285713,336738.50396825396,160644.85714285713,21.0,-40.98,-16.26,-14.29
49,27,2,246856.5625,251005.625,246856.5625,251005.625,8,2020,246856.5625,251005.625,246856.5625,251005.625,8.0,0.0,0.0,0.0
50,27,2,341873.75,251966.77777777778,316549.7685185185,233302.57201646088,9,2021,246856.5625,251005.625,246856.5625,251005.625,8.0,28.23,-7.05,12.5
51,27,2,356368.0714285714,325427.28571428574,274129.28571428574,250328.6813186813,7,2022,246856.5625,251005.625,246856.5625,251005.625,8.0,11.05,-0.27,-12.5
52,27,2,342152.69444444444,351915.1666666667,239267.61849261852,246094.52214452217,6,2023,246856.5625,251005.625,246856.5625,251005.625,8.0,-3.07,-1.96,-25.0
53,27,2,320556.25,386147.3333333333,206810.48387096773,249127.31182795696,9,2024,246856.5625,251005.625,246856.5625,251005.625,8.0,-16.22,-0.75,12.5
54,27,3,569568.4333333333,139276.2,569568.4333333333,139276.2,5,2020,569568.4333333333,139276.2,569568.4333333333,139276.2,5.0,0.0,0.0,0.0
55,27,3,661203.3571428572,140209.14285714287,612225.3306878306,129823.28042328042,7,2021,569568.4333333333,139276.2,569568.4333333333,139276.2,5.0,7.49,-6.79,40.0
